World,Room,File,Use Corrected File?,Offset,Value,Character,Randomize
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2100,xa_tw_3010.mdls,Heartless Guard Armor,FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2140,xa_ex_2050.mdls,Heartless Large Body,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2180,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D21C0,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2200,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2240,xa_ex_1030.mdls,Leon,FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2280,xa_ex_2390.mdls,Heartless Rare Truffles,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D22C0,xa_tw_3020.mdls,Heartless Guard Armor (Pink),FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2300,xa_ex_1040.mdls,Yuffie,FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2340,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2380,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D23C0,xa_ex_2160.mdls,Heartless Air Soldier,FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2400,xa_ex_2170.mdls,Heartless Pot Spider (Ligher Red),FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2440,xa_ex_2180.mdls,Heartless Barrel Spider (Lighter Brown),FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2480,xa_ex_2380.mdls,Heartless Black Fungi,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D24C0,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2500,xa_ex_2311.mdls,Heartless Behemoth (Different Color 1),FALSE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2B40,xa_ex_2220.mdls,Heartless Gargoyle,TRUE
Olympus Coliseum,Coliseum (Cups),he06.ard,N,0x001D2B80,xa_ex_2270.mdls,Heartless Battleship,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045880,xa_ex_0010.mdls,Sora,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x000458C0,xa_ex_0040.mdls,Donald,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045900,xa_ex_0050.mdls,Goofy,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045940,xa_tw_3020.mdls,Heartless Guard Armor (Pink),FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045980,xa_tz_3040.mdls,Clayton and Stealth Sneak (Chameleon) (Black),FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045A80,xa_ex_2020.mdls,Heartless Shadow,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045AC0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045B00,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045B40,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045B80,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045BC0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045C00,xa_ex_2150.mdls,Heartless Wizard,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045C40,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045C80,xa_ex_2200.mdls,Heartless Wight Knight,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045CC0,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045D00,xa_ex_2220.mdls,Heartless Gargoyle,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045D40,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045D80,xa_ex_2280.mdls,Heartless Darkball,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045DC0,xa_ex_2290.mdls,Heartless Invisible,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045E00,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045E40,xa_ex_2330.mdls,Heartless Angel Star,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045E80,xa_ex_2340.mdls,Heartless Defender,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045EC0,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045F00,xa_he_1010.mdls,Hades,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045F40,xa_ex_2270.mdls,Heartless Battleship,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00045F80,xa_he_3010.mdls,Ice Titan,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x000462C0,xa_ex_3000.mdls,Sephiroth,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046300,xa_ex_2030.mdls,Heartless Powerwild,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046340,xa_ex_2100.mdls,Heartless Pirate,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046380,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x000463C0,xa_ex_2090.mdls,Heartless Bandit,TRUE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046400,xa_ex_2180.mdls,Heartless Barrel Spider (Lighter Brown),FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046440,xa_ex_1151.mdls,Cloud,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046480,xa_ex_3008.mdls,Sephiroth,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x000464C0,xa_he_1030.mdls,Sephiroth Feather,FALSE
Olympus Coliseum,Coliseum: Arena,he07.ard,Y,0x00046500,xa_he_1040.mdls,Unknown Object,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1480,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E14C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1500,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1800,xa_dc_1070.mdls,Jimminy Cricket,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1840,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1880,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E18C0,xa_pi_1000.mdls,Pinocchio,FALSE
Monstro,Monstro: Mouth,pi01.ard,N,0x000E1900,xa_pi_1010.mdls,Geppetto,FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6B80,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6BC0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6C00,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6F40,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6F80,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E6FC0,xa_pi_1000.mdls,Pinocchio,FALSE
Monstro,Monstro: Mouth,pi02.ard,N,0x000E7000,xa_pi_1010.mdls,Geppetto,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037A00,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037A40,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037A80,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037B80,xa_pi_3000.mdls,Parasite Cage,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037BC0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037C00,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037C40,xa_ex_2470.mdls,Heartless Grand Ghost,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037C80,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037CC0,xa_ex_2040.mdls,Heartless Bouncywild,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037D00,xa_dc_1070.mdls,Jimminy Cricket,FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037D40,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037D80,xa_pi_7000.mdls,Pinocchio (High-Poly),FALSE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037DC0,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037E00,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037E40,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Stomach,pi03.ard,N,0x00037E80,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B480,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B4C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B500,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B600,xa_ex_2020.mdls,Heartless Shadow,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B640,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B680,xa_ex_2160.mdls,Heartless Air Soldier,FALSE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B6C0,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B700,xa_ex_2390.mdls,Heartless Rare Truffles,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B740,xa_ex_2010.mdls,Heartless Soldier,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B780,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B7C0,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B800,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B840,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B880,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Throat,pi04.ard,N,0x0002B8C0,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B500,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B540,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B580,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B5C0,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B600,xa_ex_2182.mdls,Heartless Barrel Spider (Darker Brown),FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B640,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B680,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B740,xa_pi_1000.mdls,Pinocchio,FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B780,xa_pi_3000.mdls,Parasite Cage,FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B7C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B800,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B840,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B880,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B8C0,xa_ex_1560.mdls,Riku (Soul Eater),FALSE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B900,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B940,xa_ex_2040.mdls,Heartless Bouncywild,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B980,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003B9C0,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Bowels,pi05.ard,N,0x0003BA00,xa_ex_2172.mdls,Heartless Pot Spider (Darker Red),FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036580,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x000365C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036600,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036640,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036680,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x000366C0,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036700,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x000367C0,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036800,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036840,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036880,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x000368C0,xa_pi_1000.mdls,Pinocchio,FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036900,xa_ex_2020.mdls,Heartless Shadow,FALSE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036940,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036980,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x000369C0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Monstro,Monstro: Chamber 1,pi06.ard,N,0x00036A00,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089180,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x000891C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089200,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089380,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x000893C0,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089400,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089440,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089480,xa_ex_2181.mdls,Crate (Darker) (Hidden Barrel Spider),FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x000894C0,xa_ex_2182.mdls,Heartless Barrel Spider (Darker Brown),FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089500,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089540,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089580,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x000895C0,xa_ex_2171.mdls,Red Pot (Hidden Pot Spider),FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089600,xa_ex_2172.mdls,Heartless Pot Spider (Darker Red),FALSE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089640,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089680,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x000896C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089700,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Monstro,Monstro: Chamber 2,pi07.ard,N,0x00089740,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078600,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078640,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078680,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x000787C0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078800,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078840,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078880,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x000788C0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078900,xa_ex_2060.mdls,Heartless Fat Bandit,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078940,xa_ex_2090.mdls,Heartless Bandit,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078980,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x000789C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078A00,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078A40,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Chamber 3,pi08.ard,N,0x00078A80,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D500,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D540,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D580,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D680,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D6C0,xa_ex_1091.mdls,Maleficent,FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D700,xa_ex_7170.mdls,Maleficent (High-Poly),FALSE
Monstro,Monstro: Chamber 4,pi09.ard,N,0x0003D740,xa_pi_1000.mdls,Pinocchio,FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DC80,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DCC0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DD00,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DEC0,xa_ex_2100.mdls,Heartless Pirate,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DF00,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DF40,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DF80,xa_ex_2181.mdls,Crate (Darker) (Hidden Barrel Spider),FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008DFC0,xa_ex_2182.mdls,Heartless Barrel Spider (Darker Brown),FALSE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E000,xa_ex_2280.mdls,Heartless Darkball,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E040,xa_ex_2020.mdls,Heartless Shadow,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E080,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E0C0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E100,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E140,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E180,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,Monstro: Chamber 5,pi10.ard,N,0x0008E1C0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D080,xa_ex_0010.mdls,Sora,FALSE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D0C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D100,xa_ex_0050.mdls,Goofy,FALSE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D280,xa_ex_2050.mdls,Heartless Large Body,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D2C0,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D300,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D340,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D380,xa_ex_2181.mdls,Crate (Darker) (Hidden Barrel Spider),FALSE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D3C0,xa_ex_2182.mdls,Heartless Barrel Spider (Darker Brown),FALSE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D400,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D440,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D480,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Monstro,Monstro: Chamber 6,pi11.ard,N,0x0007D4C0,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Monstro,???,pi32.ard,N,0x000C9680,xa_ex_0010.mdls,Sora,FALSE
Monstro,???,pi32.ard,N,0x000C96C0,xa_ex_0040.mdls,Donald,FALSE
Monstro,???,pi32.ard,N,0x000C9700,xa_ex_0050.mdls,Goofy,FALSE
Monstro,???,pi32.ard,N,0x000C9800,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Monstro,???,pi32.ard,N,0x000C9840,xa_po_1020.mdls,Eeyore,FALSE
Monstro,???,pi32.ard,N,0x000C9880,xa_po_1040.mdls,Owl,FALSE
Monstro,???,pi32.ard,N,0x000C98C0,xa_po_7000.mdls,Pooh Bear (High-Poly),FALSE
Monstro,???,pi37.ard,N,0x00138300,xa_ex_0010.mdls,Sora,FALSE
Monstro,???,pi37.ard,N,0x00138340,xa_ex_0040.mdls,Donald,FALSE
Monstro,???,pi37.ard,N,0x00138380,xa_ex_0050.mdls,Goofy,FALSE
Monstro,???,pi37.ard,N,0x001387C0,xa_po_0000.mdls,Pooh Bear,FALSE
Monstro,???,pi37.ard,N,0x00138800,xa_po_1000.mdls,Tigger,FALSE
Monstro,???,pi37.ard,N,0x00138840,xa_po_1010.mdls,Piglet,FALSE
Monstro,???,pi37.ard,N,0x00138880,xa_po_1020.mdls,Eeyore,FALSE
Monstro,???,pi37.ard,N,0x001388C0,xa_po_1030.mdls,Rabbit,FALSE
Monstro,???,pi37.ard,N,0x00138900,xa_po_1040.mdls,Owl,FALSE
Monstro,???,pi37.ard,N,0x00138940,xa_po_1050.mdls,Roo,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A100,xa_ex_0010.mdls,Sora,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A140,xa_ex_0040.mdls,Donald,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A180,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A1C0,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A440,xa_ex_2100.mdls,Heartless Pirate,TRUE
Neverland,Ship: Hold,pp01.ard,N,0x0007A480,xa_pp_3020.mdls,Shadow Sora,FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A4C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Neverland,Ship: Hold,pp01.ard,N,0x0007A500,xa_ex_2184.mdls,Heartless Barrel Spider (Ligther Brown),FALSE
Neverland,Ship: Hold,pp01.ard,N,0x0007A540,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Neverland,Ship: Hold,pp01.ard,N,0x0007A580,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
