Enemy,Segment,File,Offset,Value (Hex),Value (Type),Value,Notes
White Mushroom,Drop Table (Same spells Blizzard),xa_ex_2351.mdls,6EF00,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Blizzard),xa_ex_2351.mdls,6EF04,FB 00 00 00,Int,251,Drop 3
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF08,00 00 00 00,Int,0,Small Munny
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF0C,00 00 00 00,Int,0,Medium Munny
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF10,00 00 00 00,Int,0,Large Munny
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF14,00 00 00 00,Int,0,Small HP
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF18,00 00 00 00,Int,0,Large HP
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF1C,00 00 00 00,Int,0,Small MP
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF20,32 00 00 00,Int,50,Large MP
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF24,00 00 80 3F,Float,1,Chance Drop 1
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF28,A0 00 00 00,Int,160,Drop 1
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF2C,CD CC CC 3D,Float,0.1,Chance Drop 2
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF30,F6 00 00 00,Int,246,Drop 2
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF34,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Thunder),xa_ex_2351.mdls,6EF38,FB 00 00 00,Int,251,Drop 3
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF3C,00 00 00 00,Int,0,Small Munny
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF40,00 00 00 00,Int,0,Medium Munny
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF44,00 00 00 00,Int,0,Large Munny
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF48,00 00 00 00,Int,0,Small HP
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF4C,00 00 00 00,Int,0,Large HP
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF50,00 00 00 00,Int,0,Small MP
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF54,32 00 00 00,Int,50,Large MP
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF58,00 00 80 3F,Float,1,Chance Drop 1
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF5C,A1 00 00 00,Int,161,Drop 1
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF60,CD CC CC 3D,Float,0.1,Chance Drop 2
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF64,F9 00 00 00,Int,249,Drop 2
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF68,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Cure),xa_ex_2351.mdls,6EF6C,FB 00 00 00,Int,251,Drop 3
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF70,00 00 00 00,Int,0,Small Munny
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF74,00 00 00 00,Int,0,Medium Munny
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF78,00 00 00 00,Int,0,Large Munny
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF7C,00 00 00 00,Int,0,Small HP
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF80,00 00 00 00,Int,0,Large HP
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF84,00 00 00 00,Int,0,Small MP
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF88,46 00 00 00,Int,70,Large MP
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF8C,00 00 80 3F,Float,1,Chance Drop 1
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF90,A2 00 00 00,Int,162,Drop 1
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF94,CD CC CC 3D,Float,0.1,Chance Drop 2
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF98,EA 00 00 00,Int,234,Drop 2
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EF9C,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Gravity),xa_ex_2351.mdls,6EFA0,FB 00 00 00,Int,251,Drop 3
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFA4,00 00 00 00,Int,0,Small Munny
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFA8,00 00 00 00,Int,0,Medium Munny
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFAC,00 00 00 00,Int,0,Large Munny
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFB0,00 00 00 00,Int,0,Small HP
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFB4,00 00 00 00,Int,0,Large HP
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFB8,00 00 00 00,Int,0,Small MP
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFBC,46 00 00 00,Int,70,Large MP
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFC0,00 00 80 3F,Float,1,Chance Drop 1
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFC4,A3 00 00 00,Int,163,Drop 1
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFC8,CD CC CC 3D,Float,0.1,Chance Drop 2
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFCC,EF 00 00 00,Int,239,Drop 2
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFD0,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6EFD4,FB 00 00 00,Int,251,Drop 3
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFD8,00 00 00 00,Int,0,Small Munny
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFDC,00 00 00 00,Int,0,Medium Munny
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFE0,00 00 00 00,Int,0,Large Munny
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFE4,00 00 00 00,Int,0,Small HP
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFE8,00 00 00 00,Int,0,Large HP
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFEC,00 00 00 00,Int,0,Small MP
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFF0,46 00 00 00,Int,70,Large MP
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFF4,00 00 80 3F,Float,1,Chance Drop 1
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFF8,A4 00 00 00,Int,164,Drop 1
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6EFFC,CD CC CC 3D,Float,0.1,Chance Drop 2
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6F000,ED 00 00 00,Int,237,Drop 2
White Mushroom,Drop Table (Same spells Aero),xa_ex_2351.mdls,6F004,CD CC 4C 3E,Float,0.2,Chance Drop 3
White Mushroom,Drop Table (Same spells Stop),xa_ex_2351.mdls,6F008,FB 00 00 00,Int,251,Drop 3
Black Fungi,Header,xa_ex_2380.mdls,7C184,65 78 5F 32 33 38 30 2E 62 64,String,ex_2380.bd,Start of stats header
Black Fungi,Stat Page,xa_ex_2380.mdls,7C194,12 00 00 00,Int,18,HP
Black Fungi,Stat Page,xa_ex_2380.mdls,7C1B0,60 00 00 00,Int,96,EXP
Black Fungi,Drop Table,xa_ex_2380.mdls,7C384,05 00 00 00,Int,5,Small Munny
Black Fungi,Drop Table,xa_ex_2380.mdls,7C388,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table,xa_ex_2380.mdls,7C38C,00 00 00 00,Int,0,Large Munny
Black Fungi,Drop Table,xa_ex_2380.mdls,7C390,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table,xa_ex_2380.mdls,7C394,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table,xa_ex_2380.mdls,7C398,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table,xa_ex_2380.mdls,7C39C,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3A0,00 00 00 00,Float,0,Chance Drop 1
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3A4,00 00 00 00,Int,0,Drop 1
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3A8,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3AC,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3B0,00 00 00 00,Float,0,Chance Drop 3
Black Fungi,Drop Table,xa_ex_2380.mdls,7C3B4,00 00 00 00,Int,0,Drop 3
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3B8,32 00 00 00,Int,50,Small Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3BC,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3C0,00 00 00 00,Int,0,Large Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3C4,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3C8,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3CC,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3D0,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3D4,CD CC 4C 3E,Float,0.2,Chance Drop 1
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3D8,FB 00 00 00,Int,251,Drop 1
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3DC,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3E0,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3E4,00 00 00 00,Float,0,Chance Drop 3
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2380.mdls,7C3E8,00 00 00 00,Int,0,Drop 3
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C3EC,00 00 00 00,Int,0,Small Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C3F0,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C3F4,14 00 00 00,Int,20,Large Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C3F8,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C3FC,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C400,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C404,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C408,00 00 80 3F,Float,1,Chance Drop 1
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C40C,FB 00 00 00,Int,251,Drop 1
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C410,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C414,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C418,00 00 80 3F,Float,1,Chance Drop 3
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2380.mdls,7C41C,A7 00 00 00,Int,167,Drop 3
Black Fungi,Header,xa_ex_2381.mdls,7C184,65 78 5F 32 33 38 30 2E 62 64,String,ex_2380.bd,Start of stats header
Black Fungi,Stat Page,xa_ex_2381.mdls,7C194,12 00 00 00,Int,18,HP
Black Fungi,Stat Page,xa_ex_2381.mdls,7C1B0,60 00 00 00,Int,96,EXP
Black Fungi,Drop Table,xa_ex_2381.mdls,7C384,05 00 00 00,Int,5,Small Munny
Black Fungi,Drop Table,xa_ex_2381.mdls,7C388,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table,xa_ex_2381.mdls,7C38C,00 00 00 00,Int,0,Large Munny
Black Fungi,Drop Table,xa_ex_2381.mdls,7C390,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table,xa_ex_2381.mdls,7C394,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table,xa_ex_2381.mdls,7C398,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table,xa_ex_2381.mdls,7C39C,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3A0,00 00 00 00,Float,0,Chance Drop 1
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3A4,00 00 00 00,Int,0,Drop 1
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3A8,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3AC,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3B0,00 00 00 00,Float,0,Chance Drop 3
Black Fungi,Drop Table,xa_ex_2381.mdls,7C3B4,00 00 00 00,Int,0,Drop 3
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3B8,32 00 00 00,Int,50,Small Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3BC,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3C0,00 00 00 00,Int,0,Large Munny
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3C4,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3C8,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3CC,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3D0,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3D4,CD CC 4C 3E,Float,0.2,Chance Drop 1
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3D8,FB 00 00 00,Int,251,Drop 1
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3DC,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3E0,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3E4,00 00 00 00,Float,0,Chance Drop 3
Black Fungi,Drop Table (Combo Finish 18% Chance),xa_ex_2381.mdls,7C3E8,00 00 00 00,Int,0,Drop 3
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C3EC,00 00 00 00,Int,0,Small Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C3F0,00 00 00 00,Int,0,Medium Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C3F4,14 00 00 00,Int,20,Large Munny
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C3F8,00 00 00 00,Int,0,Small HP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C3FC,00 00 00 00,Int,0,Large HP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C400,00 00 00 00,Int,0,Small MP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C404,00 00 00 00,Int,0,Large MP
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C408,00 00 80 3F,Float,1,Chance Drop 1
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C40C,FB 00 00 00,Int,251,Drop 1
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C410,00 00 00 00,Float,0,Chance Drop 2
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C414,00 00 00 00,Int,0,Drop 2
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C418,00 00 80 3F,Float,1,Chance Drop 3
Black Fungi,Drop Table (Combo Finish 2% Chance),xa_ex_2381.mdls,7C41C,A7 00 00 00,Int,167,Drop 3
Rare Truffle,Header,xa_ex_2390.mdls,68084,65 78 5F 32 33 39 30 2E 62 64,String,ex_2390.bd,Start of stats header
Rare Truffle,Stat Page,xa_ex_2390.mdls,68094,C8 00 00 00,Int,200,HP
Rare Truffle,Stat Page,xa_ex_2390.mdls,680B0,00 00 00 00,Int,0,EXP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68134,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68138,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,6813C,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68140,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68144,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68148,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,6814C,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68150,00 00 00 00,Float,0,Chance Drop 1
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68154,00 00 00 00,Int,0,Drop 1
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68158,CD CC 4C 3E,Float,0.2,Chance Drop 2
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,6815C,FB 00 00 00,Int,251,Drop 2
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68160,00 00 00 00,Float,0,Chance Drop 3
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2390.mdls,68164,00 00 00 00,Int,0,Drop 3
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68204,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68208,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,6820C,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68210,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68214,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68218,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,6821C,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68220,00 00 80 3F,Float,1,Chance Drop 1
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68224,04 00 00 00,Int,4,Drop 1
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68228,CD CC CC 3E,Float,0.4,Chance Drop 2
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,6822C,FB 00 00 00,Int,251,Drop 2
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68230,00 00 80 3F,Float,1,Chance Drop 3
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2390.mdls,68234,A5 00 00 00,Int,165,Drop 3
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68308,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,6830C,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68310,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68314,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68318,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,6831C,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68320,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68324,00 00 80 3F,Float,1,Chance Drop 1
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68328,08 00 00 00,Int,8,Drop 1
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,6832C,00 00 80 3F,Float,1,Chance Drop 2
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68330,FB 00 00 00,Int,251,Drop 2
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68334,00 00 80 3F,Float,1,Chance Drop 3
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2390.mdls,68338,A6 00 00 00,Int,166,Drop 3
Rare Truffle,Header,xa_ex_2391.mdls,68084,65 78 5F 32 33 39 30 2E 62 64,String,ex_2390.bd,Start of stats header
Rare Truffle,Stat Page,xa_ex_2391.mdls,68094,C8 00 00 00,Int,200,HP
Rare Truffle,Stat Page,xa_ex_2391.mdls,680B0,00 00 00 00,Int,0,EXP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68134,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68138,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,6813C,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68140,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68144,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68148,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,6814C,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68150,00 00 00 00,Float,0,Chance Drop 1
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68154,00 00 00 00,Int,0,Drop 1
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68158,CD CC 4C 3E,Float,0.2,Chance Drop 2
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,6815C,FB 00 00 00,Int,251,Drop 2
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68160,00 00 00 00,Float,0,Chance Drop 3
Rare Truffle,Drop Table (Juggle 10 Times),xa_ex_2391.mdls,68164,00 00 00 00,Int,0,Drop 3
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68204,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68208,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,6820C,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68210,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68214,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68218,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,6821C,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68220,00 00 80 3F,Float,1,Chance Drop 1
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68224,04 00 00 00,Int,4,Drop 1
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68228,CD CC CC 3E,Float,0.4,Chance Drop 2
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,6822C,FB 00 00 00,Int,251,Drop 2
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68230,00 00 80 3F,Float,1,Chance Drop 3
Rare Truffle,Drop Table (Juggle 50 Times),xa_ex_2391.mdls,68234,A5 00 00 00,Int,165,Drop 3
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68308,00 00 00 00,Int,0,Small Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,6830C,00 00 00 00,Int,0,Medium Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68310,00 00 00 00,Int,0,Large Munny
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68314,00 00 00 00,Int,0,Small HP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68318,00 00 00 00,Int,0,Large HP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,6831C,00 00 00 00,Int,0,Small MP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68320,00 00 00 00,Int,0,Large MP
Rare Truffle,Drop Table (Juggle 100 Times),xa_ex_2391.mdls,68324,00 00 80 3F,Float,1,Chance Drop 1
